method,display_name,image_index,filename,image_path,tp,fp,fn,gt,pred,precision50,recall50,failure_score
ssdlite320_mobilenet_v3_large,SSDLite MobileNetV3,72,20260430_115015.jpg,.\data\combined_514\images\20260430_115015.jpg,2,3,10,12,5,0.4,0.16666666666666666,13
ssdlite320_mobilenet_v3_large,SSDLite MobileNetV3,73,20260430_115039.jpg,.\data\combined_514\images\20260430_115039.jpg,1,7,1,2,8,0.125,0.5,8
ssdlite320_mobilenet_v3_large,SSDLite MobileNetV3,74,20260430_115223.jpg,.\data\combined_514\images\20260430_115223.jpg,3,11,22,25,14,0.21428571428571427,0.12,33
ssdlite320_mobilenet_v3_large,SSDLite MobileNetV3,75,20260430_115310.jpg,.\data\combined_514\images\20260430_115310.jpg,3,8,25,28,11,0.2727272727272727,0.10714285714285714,33
ssdlite320_mobilenet_v3_large,SSDLite MobileNetV3,76,20260430_115351.jpg,.\data\combined_514\images\20260430_115351.jpg,2,15,16,18,17,0.11764705882352941,0.1111111111111111,31
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,0,00007_20260212_161655_f00000198_t000006.601s.jpg,.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,39,45,43,82,84,0.4642857142857143,0.47560975609756095,88
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,1,00019_20260212_161655_f00000327_t000010.901s.jpg,.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,53,47,35,88,100,0.53,0.6022727272727273,82
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,2,00082_20260212_161655_f00001136_t000037.870s.jpg,.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,50,50,56,106,100,0.5,0.4716981132075472,106
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,3,00127_20260212_161655_f00001703_t000056.772s.jpg,.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,52,48,41,93,100,0.52,0.5591397849462365,89
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,34,51,104,138,85,0.4,0.2463768115942029,155
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,5,00223_20260212_161655_f00002878_t000095.943s.jpg,.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,49,50,61,110,99,0.494949494949495,0.44545454545454544,111
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,6,00227_20260212_161655_f00002930_t000097.676s.jpg,.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,44,53,85,129,97,0.4536082474226804,0.34108527131782945,138
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,7,00246_20260212_161655_f00003255_t000108.511s.jpg,.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,37,41,41,78,78,0.47435897435897434,0.47435897435897434,82
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,8,00257_20260212_161655_f00003374_t000112.478s.jpg,.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,49,41,68,117,90,0.5444444444444444,0.4188034188034188,109
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,9,00321_20260212_164110_f00000473_t000015.769s.jpg,.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,58,35,43,101,93,0.6236559139784946,0.5742574257425742,78
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,10,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,34,38,21,55,72,0.4722222222222222,0.6181818181818182,59
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,11,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,62,38,88,150,100,0.62,0.41333333333333333,126
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,12,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,53,47,125,178,100,0.53,0.29775280898876405,172
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,13,20260430_105347.jpg,.\data\combined_514\images\20260430_105347.jpg,28,12,23,51,40,0.7,0.5490196078431373,35
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,14,20260430_105507.jpg,.\data\combined_514\images\20260430_105507.jpg,31,6,7,38,37,0.8378378378378378,0.8157894736842105,13
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,15,20260430_105529.jpg,.\data\combined_514\images\20260430_105529.jpg,20,20,3,23,40,0.5,0.8695652173913043,23
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,16,20260430_105552.jpg,.\data\combined_514\images\20260430_105552.jpg,54,28,48,102,82,0.6585365853658537,0.5294117647058824,76
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,17,20260430_105607.jpg,.\data\combined_514\images\20260430_105607.jpg,24,9,9,33,33,0.7272727272727273,0.7272727272727273,18
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,18,20260430_105707.jpg,.\data\combined_514\images\20260430_105707.jpg,26,19,7,33,45,0.5777777777777777,0.7878787878787878,26
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,19,20260430_105805.jpg,.\data\combined_514\images\20260430_105805.jpg,17,35,1,18,52,0.3269230769230769,0.9444444444444444,36
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,20,20260430_105937.jpg,.\data\combined_514\images\20260430_105937.jpg,46,11,7,53,57,0.8070175438596491,0.8679245283018868,18
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,21,20260430_110121.jpg,.\data\combined_514\images\20260430_110121.jpg,25,18,4,29,43,0.5813953488372093,0.8620689655172413,22
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,22,20260430_110309.jpg,.\data\combined_514\images\20260430_110309.jpg,27,21,11,38,48,0.5625,0.7105263157894737,32
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,23,20260430_110337.jpg,.\data\combined_514\images\20260430_110337.jpg,15,2,7,22,17,0.8823529411764706,0.6818181818181818,9
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,24,20260430_110428.jpg,.\data\combined_514\images\20260430_110428.jpg,12,12,10,22,24,0.5,0.5454545454545454,22
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,25,20260430_110502.jpg,.\data\combined_514\images\20260430_110502.jpg,13,14,3,16,27,0.48148148148148145,0.8125,17
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,26,20260430_110635.jpg,.\data\combined_514\images\20260430_110635.jpg,23,28,7,30,51,0.45098039215686275,0.7666666666666667,35
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,27,20260430_110647.jpg,.\data\combined_514\images\20260430_110647.jpg,45,11,15,60,56,0.8035714285714286,0.75,26
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,28,20260430_110740.jpg,.\data\combined_514\images\20260430_110740.jpg,21,15,9,30,36,0.5833333333333334,0.7,24
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,29,20260430_110757.jpg,.\data\combined_514\images\20260430_110757.jpg,16,10,5,21,26,0.6153846153846154,0.7619047619047619,15
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,30,20260430_110820.jpg,.\data\combined_514\images\20260430_110820.jpg,2,4,2,4,6,0.3333333333333333,0.5,6
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,31,20260430_111052.jpg,.\data\combined_514\images\20260430_111052.jpg,10,11,1,11,21,0.47619047619047616,0.9090909090909091,12
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,32,20260430_111109.jpg,.\data\combined_514\images\20260430_111109.jpg,29,8,6,35,37,0.7837837837837838,0.8285714285714286,14
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,33,20260430_111122.jpg,.\data\combined_514\images\20260430_111122.jpg,29,18,5,34,47,0.6170212765957447,0.8529411764705882,23
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,34,20260430_111129.jpg,.\data\combined_514\images\20260430_111129.jpg,42,11,14,56,53,0.7924528301886793,0.75,25
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,35,20260430_111135.jpg,.\data\combined_514\images\20260430_111135.jpg,37,25,12,49,62,0.5967741935483871,0.7551020408163265,37
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,36,20260430_111203.jpg,.\data\combined_514\images\20260430_111203.jpg,9,19,1,10,28,0.32142857142857145,0.9,20
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,37,20260430_111251.jpg,.\data\combined_514\images\20260430_111251.jpg,20,24,4,24,44,0.45454545454545453,0.8333333333333334,28
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,38,20260430_111306.jpg,.\data\combined_514\images\20260430_111306.jpg,38,18,15,53,56,0.6785714285714286,0.7169811320754716,33
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,39,20260430_111434.jpg,.\data\combined_514\images\20260430_111434.jpg,27,25,31,58,52,0.5192307692307693,0.46551724137931033,56
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,40,20260430_111507.jpg,.\data\combined_514\images\20260430_111507.jpg,42,21,3,45,63,0.6666666666666666,0.9333333333333333,24
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,41,20260430_111630.jpg,.\data\combined_514\images\20260430_111630.jpg,24,25,36,60,49,0.4897959183673469,0.4,61
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,42,20260430_111919.jpg,.\data\combined_514\images\20260430_111919.jpg,3,32,0,3,35,0.08571428571428572,1.0,32
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,43,20260430_111941.jpg,.\data\combined_514\images\20260430_111941.jpg,5,12,0,5,17,0.29411764705882354,1.0,12
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,44,20260430_111952.jpg,.\data\combined_514\images\20260430_111952.jpg,16,21,10,26,37,0.43243243243243246,0.6153846153846154,31
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,45,20260430_112049.jpg,.\data\combined_514\images\20260430_112049.jpg,21,17,3,24,38,0.5526315789473685,0.875,20
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,46,20260430_112103.jpg,.\data\combined_514\images\20260430_112103.jpg,20,24,3,23,44,0.45454545454545453,0.8695652173913043,27
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,47,20260430_112241.jpg,.\data\combined_514\images\20260430_112241.jpg,19,12,21,40,31,0.6129032258064516,0.475,33
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,48,20260430_112314.jpg,.\data\combined_514\images\20260430_112314.jpg,43,38,18,61,81,0.5308641975308642,0.7049180327868853,56
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,49,20260430_112502.jpg,.\data\combined_514\images\20260430_112502.jpg,39,14,101,140,53,0.7358490566037735,0.2785714285714286,115
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,50,20260430_112536.jpg,.\data\combined_514\images\20260430_112536.jpg,9,9,4,13,18,0.5,0.6923076923076923,13
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,51,20260430_113032.jpg,.\data\combined_514\images\20260430_113032.jpg,15,22,3,18,37,0.40540540540540543,0.8333333333333334,25
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,52,20260430_113107.jpg,.\data\combined_514\images\20260430_113107.jpg,31,25,6,37,56,0.5535714285714286,0.8378378378378378,31
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,53,20260430_113229.jpg,.\data\combined_514\images\20260430_113229.jpg,28,34,26,54,62,0.45161290322580644,0.5185185185185185,60
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,54,20260430_113251.jpg,.\data\combined_514\images\20260430_113251.jpg,7,20,6,13,27,0.25925925925925924,0.5384615384615384,26
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,55,20260430_113345.jpg,.\data\combined_514\images\20260430_113345.jpg,9,10,2,11,19,0.47368421052631576,0.8181818181818182,12
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,56,20260430_113507.jpg,.\data\combined_514\images\20260430_113507.jpg,12,9,4,16,21,0.5714285714285714,0.75,13
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,57,20260430_113627.jpg,.\data\combined_514\images\20260430_113627.jpg,35,8,10,45,43,0.813953488372093,0.7777777777777778,18
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,58,20260430_113730.jpg,.\data\combined_514\images\20260430_113730.jpg,36,14,17,53,50,0.72,0.6792452830188679,31
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,59,20260430_113818.jpg,.\data\combined_514\images\20260430_113818.jpg,21,22,12,33,43,0.4883720930232558,0.6363636363636364,34
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,60,20260430_113824.jpg,.\data\combined_514\images\20260430_113824.jpg,19,17,21,40,36,0.5277777777777778,0.475,38
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,61,20260430_113919.jpg,.\data\combined_514\images\20260430_113919.jpg,49,10,43,92,59,0.8305084745762712,0.532608695652174,53
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,62,20260430_114008.jpg,.\data\combined_514\images\20260430_114008.jpg,27,21,8,35,48,0.5625,0.7714285714285715,29
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,63,20260430_114051.jpg,.\data\combined_514\images\20260430_114051.jpg,22,14,4,26,36,0.6111111111111112,0.8461538461538461,18
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,64,20260430_114124.jpg,.\data\combined_514\images\20260430_114124.jpg,60,20,20,80,80,0.75,0.75,40
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,65,20260430_114129.jpg,.\data\combined_514\images\20260430_114129.jpg,17,22,4,21,39,0.4358974358974359,0.8095238095238095,26
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,66,20260430_114341.jpg,.\data\combined_514\images\20260430_114341.jpg,24,23,10,34,47,0.5106382978723404,0.7058823529411765,33
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,67,20260430_114516.jpg,.\data\combined_514\images\20260430_114516.jpg,24,13,5,29,37,0.6486486486486487,0.8275862068965517,18
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,68,20260430_114527.jpg,.\data\combined_514\images\20260430_114527.jpg,18,6,5,23,24,0.75,0.782608695652174,11
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,69,20260430_114546.jpg,.\data\combined_514\images\20260430_114546.jpg,9,18,116,125,27,0.3333333333333333,0.072,134
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,70,20260430_114601.jpg,.\data\combined_514\images\20260430_114601.jpg,26,12,15,41,38,0.6842105263157895,0.6341463414634146,27
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,71,20260430_114650.jpg,.\data\combined_514\images\20260430_114650.jpg,14,12,5,19,26,0.5384615384615384,0.7368421052631579,17
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,72,20260430_115015.jpg,.\data\combined_514\images\20260430_115015.jpg,11,14,1,12,25,0.44,0.9166666666666666,15
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,73,20260430_115039.jpg,.\data\combined_514\images\20260430_115039.jpg,2,9,0,2,11,0.18181818181818182,1.0,9
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,74,20260430_115223.jpg,.\data\combined_514\images\20260430_115223.jpg,21,14,4,25,35,0.6,0.84,18
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,75,20260430_115310.jpg,.\data\combined_514\images\20260430_115310.jpg,15,17,13,28,32,0.46875,0.5357142857142857,30
maskrcnn_resnet50_fpn,Mask R-CNN ResNet-50 FPN,76,20260430_115351.jpg,.\data\combined_514\images\20260430_115351.jpg,16,27,2,18,43,0.37209302325581395,0.8888888888888888,29
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0,00007_20260212_161655_f00000198_t000006.601s.jpg,.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,22,27,60,82,49,0.4489795918367347,0.2682926829268293,87
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),1,00019_20260212_161655_f00000327_t000010.901s.jpg,.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,21,38,67,88,59,0.3559322033898305,0.23863636363636365,105
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),2,00082_20260212_161655_f00001136_t000037.870s.jpg,.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,15,23,91,106,38,0.39473684210526316,0.14150943396226415,114
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),3,00127_20260212_161655_f00001703_t000056.772s.jpg,.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,26,34,67,93,60,0.43333333333333335,0.27956989247311825,101
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,19,27,119,138,46,0.41304347826086957,0.13768115942028986,146
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),5,00223_20260212_161655_f00002878_t000095.943s.jpg,.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,21,41,89,110,62,0.3387096774193548,0.19090909090909092,130
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),6,00227_20260212_161655_f00002930_t000097.676s.jpg,.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,15,34,114,129,49,0.30612244897959184,0.11627906976744186,148
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),7,00246_20260212_161655_f00003255_t000108.511s.jpg,.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,21,17,57,78,38,0.5526315789473685,0.2692307692307692,74
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),8,00257_20260212_161655_f00003374_t000112.478s.jpg,.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,18,30,99,117,48,0.375,0.15384615384615385,129
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),9,00321_20260212_164110_f00000473_t000015.769s.jpg,.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,35,61,66,101,96,0.3645833333333333,0.3465346534653465,127
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),10,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,14,24,41,55,38,0.3684210526315789,0.2545454545454545,65
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),11,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,24,59,126,150,83,0.2891566265060241,0.16,185
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),12,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,45,61,133,178,106,0.42452830188679247,0.25280898876404495,194
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),13,20260430_105347.jpg,.\data\combined_514\images\20260430_105347.jpg,5,13,46,51,18,0.2777777777777778,0.09803921568627451,59
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),14,20260430_105507.jpg,.\data\combined_514\images\20260430_105507.jpg,7,14,31,38,21,0.3333333333333333,0.18421052631578946,45
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),15,20260430_105529.jpg,.\data\combined_514\images\20260430_105529.jpg,10,19,13,23,29,0.3448275862068966,0.43478260869565216,32
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),16,20260430_105552.jpg,.\data\combined_514\images\20260430_105552.jpg,12,33,90,102,45,0.26666666666666666,0.11764705882352941,123
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),17,20260430_105607.jpg,.\data\combined_514\images\20260430_105607.jpg,5,13,28,33,18,0.2777777777777778,0.15151515151515152,41
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),18,20260430_105707.jpg,.\data\combined_514\images\20260430_105707.jpg,8,19,25,33,27,0.2962962962962963,0.24242424242424243,44
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),19,20260430_105805.jpg,.\data\combined_514\images\20260430_105805.jpg,9,15,9,18,24,0.375,0.5,24
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),20,20260430_105937.jpg,.\data\combined_514\images\20260430_105937.jpg,17,21,36,53,38,0.4473684210526316,0.32075471698113206,57
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),21,20260430_110121.jpg,.\data\combined_514\images\20260430_110121.jpg,7,21,22,29,28,0.25,0.2413793103448276,43
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),22,20260430_110309.jpg,.\data\combined_514\images\20260430_110309.jpg,7,10,31,38,17,0.4117647058823529,0.18421052631578946,41
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),23,20260430_110337.jpg,.\data\combined_514\images\20260430_110337.jpg,6,8,16,22,14,0.42857142857142855,0.2727272727272727,24
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),24,20260430_110428.jpg,.\data\combined_514\images\20260430_110428.jpg,2,9,20,22,11,0.18181818181818182,0.09090909090909091,29
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),25,20260430_110502.jpg,.\data\combined_514\images\20260430_110502.jpg,3,8,13,16,11,0.2727272727272727,0.1875,21
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),26,20260430_110635.jpg,.\data\combined_514\images\20260430_110635.jpg,5,18,25,30,23,0.21739130434782608,0.16666666666666666,43
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),27,20260430_110647.jpg,.\data\combined_514\images\20260430_110647.jpg,6,18,54,60,24,0.25,0.1,72
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),28,20260430_110740.jpg,.\data\combined_514\images\20260430_110740.jpg,6,12,24,30,18,0.3333333333333333,0.2,36
